Season_Year,GameKey,PlayID,GSISID,Time,x,y,dis,o,dir,Event,Number,Position,Role,Side,centered_time,display_time
2017,472,1895,30161,2017-10-08 21:22:21.100,86.94999694824219,9.210000038146973,0.6000000238418579,12.159999847412108,103.23999786376952,,30,SS,PLL,rec,24.399999999999636,9.5
2017,472,1895,28836,2017-10-08 21:22:21.100,89.5,19.069999694824215,0.5199999809265137,22.920000076293945,100.94000244140624,,57,MLB,PDL2,rec,24.399999999999636,9.5
2017,472,1895,33931,2017-10-08 21:22:21.100,80.44999694824219,18.670000076293945,0.75,22.51000022888184,119.09999847412108,,42,FS,PLR1,rec,24.399999999999636,9.5
2017,472,1895,32475,2017-10-08 21:22:21.100,70.3499984741211,14.199999809265135,0.44999998807907104,16.719999313354492,105.9800033569336,,6,WR,PDL1,rec,24.399999999999636,9.5
2017,472,1895,32475,2017-10-08 21:22:21.100,70.3499984741211,14.199999809265135,0.44999998807907104,16.719999313354492,105.9800033569336,,19,WR,PDL1,rec,24.399999999999636,9.5
2017,472,1895,33937,2017-10-08 21:22:21.100,82.410003662109375,6.869999885559082,0.6000000238418579,86.45999908447266,137.82000732421878,,84,WR,PLR2,rec,24.399999999999636,9.5
2017,472,1895,30033,2017-10-08 21:22:21.100,73.910003662109375,19.15999984741211,0.5299999713897705,25.65999984741211,107.44000244140624,,52,OLB,PDL3,rec,24.399999999999636,9.5
2017,472,1895,29329,2017-10-08 21:22:21.200,94.9800033569336,27.959999084472656,0.4600000083446503,342.3500061035156,56.04999923706055,,31,CB,VR,rec,24.5,9.600000000000364
2017,472,1895,29329,2017-10-08 21:22:21.200,94.9800033569336,27.959999084472656,0.4600000083446503,342.3500061035156,56.04999923706055,,23,CB,VR,rec,24.5,9.600000000000364
2017,472,1895,29329,2017-10-08 21:22:21.200,94.9800033569336,27.959999084472656,0.4600000083446503,342.3500061035156,56.04999923706055,,27,CB,VR,rec,24.5,9.600000000000364
2017,472,1895,32472,2017-10-08 21:22:21.200,81.23999786376955,22.5,0.6700000166893005,33.439998626708984,116.83000183105469,,38,FB,PDR2,rec,24.5,9.600000000000364
2017,472,1895,31950,2017-10-08 21:22:21.200,79.62000274658203,22.6299991607666,0.7200000286102295,323.6499938964844,102.30999755859376,,58,OLB,PDR1,rec,24.5,9.600000000000364
2017,472,1895,31950,2017-10-08 21:22:21.200,79.62000274658203,22.6299991607666,0.7200000286102295,323.6499938964844,102.30999755859376,,57,OLB,PDR1,rec,24.5,9.600000000000364
2017,472,1895,32211,2017-10-08 21:22:21.200,96.48999786376952,6.610000133514404,0.25,129.03999328613278,225.5,,16,WR,PR,rec,24.5,9.600000000000364
2017,472,1895,28836,2017-10-08 21:22:21.200,89.98999786376955,18.950000762939453,0.5,22.6299991607666,101.09999847412108,,57,MLB,PDL2,rec,24.5,9.600000000000364
2017,472,1895,30161,2017-10-08 21:22:21.200,87.5199966430664,9.119999885559082,0.5799999833106994,10.260000228881836,101.5500030517578,,30,SS,PLL,rec,24.5,9.600000000000364
2017,472,1895,33931,2017-10-08 21:22:21.200,81.08000183105469,18.299999237060547,0.740000009536743,24.239999771118164,119.70999908447266,,42,FS,PLR1,rec,24.5,9.600000000000364
2017,472,1895,32475,2017-10-08 21:22:21.200,70.779998779296875,14.06999969482422,0.43999999761581426,16.059999465942386,104.93000030517578,,6,WR,PDL1,rec,24.5,9.600000000000364
2017,472,1895,32475,2017-10-08 21:22:21.200,70.779998779296875,14.06999969482422,0.43999999761581426,16.059999465942386,104.93000030517578,,19,WR,PDL1,rec,24.5,9.600000000000364
2017,472,1895,33937,2017-10-08 21:22:21.200,82.73000335693358,6.400000095367432,0.5699999928474426,91.0500030517578,138.77000427246094,,84,WR,PLR2,rec,24.5,9.600000000000364
2017,472,1895,31806,2017-10-08 21:22:15.900,44.06999969482422,27.270000457763672,0.07999999821186066,307.95999145507807,39.7599983215332,punt,39,RB,PLW,punt,19.19999999999891,4.299999999999272
2017,472,1895,31806,2017-10-08 21:22:15.900,44.06999969482422,27.270000457763672,0.07999999821186066,307.95999145507807,39.7599983215332,punt,34o,RB,PLW,punt,19.19999999999891,4.299999999999272
2017,472,1895,31806,2017-10-08 21:22:15.900,44.06999969482422,27.270000457763672,0.07999999821186066,307.95999145507807,39.7599983215332,punt,34,RB,PLW,punt,19.19999999999891,4.299999999999272
2017,472,1895,32677,2017-10-08 21:22:15.900,49.38999938964844,26.84000015258789,0.2899999916553497,337.95001220703125,102.12999725341795,punt,58,ILB,PLT,punt,19.19999999999891,4.299999999999272
2017,472,1895,28394,2017-10-08 21:22:15.900,44.09000015258789,23.63999938964844,0.30000001192092896,358.4700012207031,248.8600006103516,punt,44,LS,PLS,punt,19.19999999999891,4.299999999999272
2017,472,1895,30033,2017-10-08 21:22:15.900,45.20000076293945,23.70000076293945,0.1899999976158142,134.30999755859378,244.5200042724609,punt,52,OLB,PDL3,rec,19.19999999999891,4.299999999999272
2017,472,1895,33937,2017-10-08 21:22:15.900,51.93000030517578,22.920000076293945,0.2800000011920929,156.14999389648438,166.4600067138672,punt,84,WR,PLR2,rec,19.19999999999891,4.299999999999272
2017,472,1895,32475,2017-10-08 21:22:15.900,42.77999877929688,19.8700008392334,0.239999994635582,284.489990234375,299.489990234375,punt,6,WR,PDL1,rec,19.19999999999891,4.299999999999272
2017,472,1895,32475,2017-10-08 21:22:15.900,42.77999877929688,19.8700008392334,0.239999994635582,284.489990234375,299.489990234375,punt,19,WR,PDL1,rec,19.19999999999891,4.299999999999272
2017,472,1895,32472,2017-10-08 21:22:15.900,49.4900016784668,28.360000610351566,0.23000000417232516,53.88999938964844,49.75,punt,38,FB,PDR2,rec,19.19999999999891,4.299999999999272
2017,472,1895,33931,2017-10-08 21:22:15.900,53.31000137329102,29,0.119999997317791,178.0500030517578,57.88999938964844,punt,42,FS,PLR1,rec,19.19999999999891,4.299999999999272
2017,472,1895,29329,2017-10-08 21:22:15.900,58,41.02999877929688,0.6700000166893005,42.16999816894531,109.59999847412108,punt,31,CB,VR,rec,19.19999999999891,4.299999999999272
2017,472,1895,29329,2017-10-08 21:22:15.900,58,41.02999877929688,0.6700000166893005,42.16999816894531,109.59999847412108,punt,23,CB,VR,rec,19.19999999999891,4.299999999999272
2017,472,1895,29329,2017-10-08 21:22:15.900,58,41.02999877929688,0.6700000166893005,42.16999816894531,109.59999847412108,punt,27,CB,VR,rec,19.19999999999891,4.299999999999272
2017,472,1895,30161,2017-10-08 21:22:15.900,54.43999862670898,19.46999931335449,0.119999997317791,165.22999572753906,110.34999847412108,punt,30,SS,PLL,rec,19.19999999999891,4.299999999999272
2017,472,1895,28836,2017-10-08 21:22:15.900,52.75,19.3700008392334,0.550000011920929,84.25,112.18000030517578,punt,57,MLB,PDL2,rec,19.19999999999891,4.299999999999272
2017,472,1895,32211,2017-10-08 21:22:15.900,99.55999755859376,23,0.10000000149011612,169.74000549316406,173.7100067138672,punt,16,WR,PR,rec,19.19999999999891,4.299999999999272
2017,472,1895,31950,2017-10-08 21:22:15.900,43.680000305175774,28.26000022888184,0.15000000596046448,90.19999694824219,254.6199951171875,punt,58,OLB,PDR1,rec,19.19999999999891,4.299999999999272
2017,472,1895,31950,2017-10-08 21:22:15.900,43.680000305175774,28.26000022888184,0.15000000596046448,90.19999694824219,254.6199951171875,punt,57,OLB,PDR1,rec,19.19999999999891,4.299999999999272
2017,472,1895,31796,2017-10-08 21:22:15.900,60.95000076293945,3.240000009536743,0.75,24.84000015258789,110.19000244140624,punt,28,CB,VL,rec,19.19999999999891,4.299999999999272
2017,472,1895,31796,2017-10-08 21:22:15.900,60.95000076293945,3.240000009536743,0.75,24.84000015258789,110.19000244140624,punt,22,CB,VL,rec,19.19999999999891,4.299999999999272
2017,472,1895,32793,2017-10-08 21:22:20.500,91.589996337890625,-0.05000000074505806,0.4900000095367432,330.45999145507807,129.27999877929688,out_of_bounds,24,SS,GR,punt,23.799999999999272,8.899999999999636
2017,472,1895,32793,2017-10-08 21:22:20.500,91.589996337890625,-0.05000000074505806,0.4900000095367432,330.45999145507807,129.27999877929688,out_of_bounds,29,SS,GR,punt,23.799999999999272,8.899999999999636
2017,472,1895,33943,2017-10-08 21:22:20.500,95.84999847412108,20.440000534057614,0.8399999737739563,53.72999954223633,139.1699981689453,out_of_bounds,83,WR,GL,punt,23.799999999999272,8.899999999999636
2017,472,1895,32248,2017-10-08 21:22:20.500,83.43000030517578,4.769999980926514,0.6299999952316284,13.079999923706055,129.11000061035156,out_of_bounds,54,ILB,PRG,punt,23.799999999999272,8.899999999999636
2017,472,1895,32786,2017-10-08 21:22:20.500,74.08000183105469,10.390000343322754,0.7799999713897706,16.420000076293945,110.08000183105469,out_of_bounds,25,FS,PRW,punt,23.799999999999272,8.899999999999636
2017,472,1895,32786,2017-10-08 21:22:20.500,74.08000183105469,10.390000343322754,0.7799999713897706,16.420000076293945,110.08000183105469,out_of_bounds,41,FS,PRW,punt,23.799999999999272,8.899999999999636
2017,472,1895,32786,2017-10-08 21:22:20.500,74.08000183105469,10.390000343322754,0.7799999713897706,16.420000076293945,110.08000183105469,out_of_bounds,41d,FS,PRW,punt,23.799999999999272,8.899999999999636
2017,472,1895,28872,2017-10-08 21:22:20.500,39.20000076293945,22.63999938964844,0.009999999776482582,332.6000061035156,149.1199951171875,out_of_bounds,6,P,P,punt,23.799999999999272,8.899999999999636
2017,472,1895,33945,2017-10-08 21:22:20.500,88.45999908447266,14.510000228881836,0.7599999904632568,24.26000022888184,113.79000091552734,out_of_bounds,50,OLB,PRT,punt,23.799999999999272,8.899999999999636
2017,472,1895,29119,2017-10-08 21:22:20.500,77.20999908447266,20.290000915527344,0.8600000143051147,28.190000534057614,113.22000122070312,out_of_bounds,89,TE,PLG,punt,23.799999999999272,8.899999999999636
2017,472,1895,29119,2017-10-08 21:22:20.500,77.20999908447266,20.290000915527344,0.8600000143051147,28.190000534057614,113.22000122070312,out_of_bounds,86,TE,PLG,punt,23.799999999999272,8.899999999999636
2017,472,1895,33111,2017-10-08 21:22:20.500,79.16999816894531,9.149999618530272,0.6700000166893005,9.039999961853027,126.26000213623048,out_of_bounds,10,WR,PPL,punt,23.799999999999272,8.899999999999636
2017,472,1895,31806,2017-10-08 21:22:20.500,75.339996337890625,26.28000068664551,0.8199999928474426,25.07999992370605,106.41999816894531,out_of_bounds,39,RB,PLW,punt,23.799999999999272,8.899999999999636
2017,472,1895,31806,2017-10-08 21:22:20.500,75.339996337890625,26.28000068664551,0.8199999928474426,25.07999992370605,106.41999816894531,out_of_bounds,34o,RB,PLW,punt,23.799999999999272,8.899999999999636
2017,472,1895,31806,2017-10-08 21:22:20.500,75.339996337890625,26.28000068664551,0.8199999928474426,25.07999992370605,106.41999816894531,out_of_bounds,34,RB,PLW,punt,23.799999999999272,8.899999999999636
2017,472,1895,32677,2017-10-08 21:22:20.500,83.160003662109375,16.139999389648438,0.8299999833106994,31.51000022888184,122.12000274658205,out_of_bounds,58,ILB,PLT,punt,23.799999999999272,8.899999999999636
2017,472,1895,28394,2017-10-08 21:22:20.500,63.9099998474121,17.75,0.7200000286102295,17.020000457763672,106.76000213623048,out_of_bounds,44,LS,PLS,punt,23.799999999999272,8.899999999999636
2017,472,1895,30033,2017-10-08 21:22:20.500,70.55000305175781,20.26000022888184,0.6600000262260437,18.239999771118164,105.2300033569336,out_of_bounds,52,OLB,PDL3,rec,23.799999999999272,8.899999999999636
2017,472,1895,33937,2017-10-08 21:22:20.500,79.839996337890625,9.810000419616701,0.7200000286102295,59.099998474121094,127.0199966430664,out_of_bounds,84,WR,PLR2,rec,23.799999999999272,8.899999999999636
2017,472,1895,32475,2017-10-08 21:22:20.500,67.51000213623047,15.210000038146973,0.5400000214576721,17.049999237060547,109.77999877929688,out_of_bounds,6,WR,PDL1,rec,23.799999999999272,8.899999999999636
2017,472,1895,32475,2017-10-08 21:22:20.500,67.51000213623047,15.210000038146973,0.5400000214576721,17.049999237060547,109.77999877929688,out_of_bounds,19,WR,PDL1,rec,23.799999999999272,8.899999999999636
2017,472,1895,33931,2017-10-08 21:22:20.500,76.27999877929686,20.82999992370605,0.8100000023841859,17.069999694824222,115.27999877929688,out_of_bounds,42,FS,PLR1,rec,23.799999999999272,8.899999999999636
2017,472,1895,30161,2017-10-08 21:22:20.500,83.2699966430664,10.460000038146973,0.7099999785423279,21.700000762939453,111.2300033569336,out_of_bounds,30,SS,PLL,rec,23.799999999999272,8.899999999999636
2017,472,1895,28836,2017-10-08 21:22:20.500,86.19000244140625,19.739999771118164,0.6200000047683716,21.860000610351566,95.04000091552734,out_of_bounds,57,MLB,PDL2,rec,23.799999999999272,8.899999999999636
2017,472,1895,32211,2017-10-08 21:22:20.500,97.45999908447264,7.769999980926514,0.18000000715255735,137.16000366210935,211.6000061035156,out_of_bounds,16,WR,PR,rec,23.799999999999272,8.899999999999636
2017,472,1895,31950,2017-10-08 21:22:20.500,74.05000305175781,23.5,0.8899999856948851,346.20001220703125,100.23999786376952,out_of_bounds,58,OLB,PDR1,rec,23.799999999999272,8.899999999999636
2017,472,1895,31950,2017-10-08 21:22:20.500,74.05000305175781,23.5,0.8899999856948851,346.20001220703125,100.23999786376952,out_of_bounds,57,OLB,PDR1,rec,23.799999999999272,8.899999999999636
2017,472,1895,32472,2017-10-08 21:22:20.500,76.7699966430664,24.71999931335449,0.75,31.6200008392334,116.4800033569336,out_of_bounds,38,FB,PDR2,rec,23.799999999999272,8.899999999999636
2017,472,1895,29329,2017-10-08 21:22:20.500,91.91000366210936,26.53000068664551,0.5299999713897705,13.739999771118164,80.7699966430664,out_of_bounds,31,CB,VR,rec,23.799999999999272,8.899999999999636
2017,472,1895,29329,2017-10-08 21:22:20.500,91.91000366210936,26.53000068664551,0.5299999713897705,13.739999771118164,80.7699966430664,out_of_bounds,23,CB,VR,rec,23.799999999999272,8.899999999999636
2017,472,1895,29329,2017-10-08 21:22:20.500,91.91000366210936,26.53000068664551,0.5299999713897705,13.739999771118164,80.7699966430664,out_of_bounds,27,CB,VR,rec,23.799999999999272,8.899999999999636
2017,472,1895,31796,2017-10-08 21:22:20.500,91.76000213623048,0.6700000166893005,0.5400000214576721,33.560001373291016,127.11000061035156,out_of_bounds,28,CB,VL,rec,23.799999999999272,8.899999999999636
2017,472,1895,31796,2017-10-08 21:22:20.500,91.76000213623048,0.6700000166893005,0.5400000214576721,33.560001373291016,127.11000061035156,out_of_bounds,22,CB,VL,rec,23.799999999999272,8.899999999999636
2017,472,1895,30033,2017-10-08 21:22:21.200,74.38999938964845,18.989999771118164,0.5099999904632568,26.01000022888184,107.61000061035156,,52,OLB,PDL3,rec,24.5,9.600000000000364
2017,472,1895,29329,2017-10-08 21:22:21.300,95.339996337890625,28.239999771118164,0.4600000083446503,338.19000244140625,52.54999923706055,,31,CB,VR,rec,24.599999999998545,9.699999999998909
2017,472,1895,29329,2017-10-08 21:22:21.300,95.339996337890625,28.239999771118164,0.4600000083446503,338.19000244140625,52.54999923706055,,23,CB,VR,rec,24.599999999998545,9.699999999998909
2017,472,1895,29329,2017-10-08 21:22:21.300,95.339996337890625,28.239999771118164,0.4600000083446503,338.19000244140625,52.54999923706055,,27,CB,VR,rec,24.599999999998545,9.699999999998909
2017,472,1895,32472,2017-10-08 21:22:21.300,81.839996337890625,22.209999084472656,0.6700000166893005,33.0099983215332,117.01000213623048,,38,FB,PDR2,rec,24.599999999998545,9.699999999998909
2017,472,1895,31950,2017-10-08 21:22:21.300,80.29000091552734,22.5,0.6800000071525574,321.17999267578125,103.26000213623048,,58,OLB,PDR1,rec,24.599999999998545,9.699999999998909
2017,472,1895,31950,2017-10-08 21:22:21.300,80.29000091552734,22.5,0.6800000071525574,321.17999267578125,103.26000213623048,,57,OLB,PDR1,rec,24.599999999998545,9.699999999998909
2017,472,1895,32211,2017-10-08 21:22:21.300,96.30999755859376,6.429999828338622,0.25999999046325684,128.22999572753906,226.94000244140625,,16,WR,PR,rec,24.599999999998545,9.699999999998909
2017,472,1895,28836,2017-10-08 21:22:21.300,90.4800033569336,18.840000152587887,0.5,21.75,101.23999786376952,,57,MLB,PDL2,rec,24.599999999998545,9.699999999998909
2017,472,1895,30161,2017-10-08 21:22:21.300,88.089996337890625,9.020000457763674,0.5699999928474426,7.679999828338622,99.83000183105469,,30,SS,PLL,rec,24.599999999998545,9.699999999998909
2017,472,1895,33931,2017-10-08 21:22:21.300,81.69999694824219,17.90999984741211,0.7300000190734862,25.54999923706055,120.31999969482422,,42,FS,PLR1,rec,24.599999999998545,9.699999999998909
2017,472,1895,32475,2017-10-08 21:22:21.300,71.18000030517578,13.970000267028807,0.41999998688697815,15.050000190734865,103.62999725341795,,6,WR,PDL1,rec,24.599999999998545,9.699999999998909
2017,472,1895,32475,2017-10-08 21:22:21.300,71.18000030517578,13.970000267028807,0.41999998688697815,15.050000190734865,103.62999725341795,,19,WR,PDL1,rec,24.599999999998545,9.699999999998909
2017,472,1895,33937,2017-10-08 21:22:21.300,83.0199966430664,5.940000057220459,0.5400000214576721,95.0199966430664,139.64999389648435,,84,WR,PLR2,rec,24.599999999998545,9.699999999998909
2017,472,1895,30033,2017-10-08 21:22:21.300,74.8499984741211,18.82999992370605,0.4900000095367432,26.540000915527344,107.66000366210936,,52,OLB,PDL3,rec,24.599999999998545,9.699999999998909
2017,472,1895,32472,2017-10-08 21:22:21.400,82.43000030517578,21.920000076293945,0.6499999761581421,32.459999084472656,117.20999908447266,,38,FB,PDR2,rec,24.69999999999891,9.799999999999272
2017,472,1895,29329,2017-10-08 21:22:21.400,95.66999816894531,28.520000457763672,0.43999999761581426,333.82000732421875,49.36999893188477,,31,CB,VR,rec,24.69999999999891,9.799999999999272
2017,472,1895,29329,2017-10-08 21:22:21.400,95.66999816894531,28.520000457763672,0.43999999761581426,333.82000732421875,49.36999893188477,,23,CB,VR,rec,24.69999999999891,9.799999999999272
2017,472,1895,29329,2017-10-08 21:22:21.400,95.66999816894531,28.520000457763672,0.43999999761581426,333.82000732421875,49.36999893188477,,27,CB,VR,rec,24.69999999999891,9.799999999999272
2017,472,1895,31950,2017-10-08 21:22:21.400,80.94000244140625,22.3700008392334,0.6700000166893005,319.3599853515625,104.29000091552734,,58,OLB,PDR1,rec,24.69999999999891,9.799999999999272
2017,472,1895,31950,2017-10-08 21:22:21.400,80.94000244140625,22.3700008392334,0.6700000166893005,319.3599853515625,104.29000091552734,,57,OLB,PDR1,rec,24.69999999999891,9.799999999999272
2017,472,1895,32211,2017-10-08 21:22:21.400,96.12999725341795,6.239999771118164,0.25999999046325684,127.33999633789062,228.3300018310547,,16,WR,PR,rec,24.69999999999891,9.799999999999272
2017,472,1895,28836,2017-10-08 21:22:21.400,90.93000030517578,18.729999542236328,0.4699999988079071,20.459999084472656,101.38999938964844,,57,MLB,PDL2,rec,24.69999999999891,9.799999999999272
2017,472,1895,30161,2017-10-08 21:22:21.400,88.63999938964845,8.949999809265137,0.550000011920929,4.739999771118164,98.0199966430664,,30,SS,PLL,rec,24.69999999999891,9.799999999999272
2017,472,1895,33931,2017-10-08 21:22:21.400,82.29000091552734,17.510000228881836,0.7099999785423279,26.51000022888184,120.90000152587892,,42,FS,PLR1,rec,24.69999999999891,9.799999999999272
2017,472,1895,32475,2017-10-08 21:22:21.400,71.589996337890625,13.869999885559082,0.41999998688697815,14.039999961853027,102.23999786376952,,6,WR,PDL1,rec,24.69999999999891,9.799999999999272
2017,472,1895,32475,2017-10-08 21:22:21.400,71.589996337890625,13.869999885559082,0.41999998688697815,14.039999961853027,102.23999786376952,,19,WR,PDL1,rec,24.69999999999891,9.799999999999272
2017,472,1895,33937,2017-10-08 21:22:21.400,83.29000091552734,5.510000228881836,0.5,97.2699966430664,140.10000610351562,,84,WR,PLR2,rec,24.69999999999891,9.799999999999272
2017,472,1895,30033,2017-10-08 21:22:21.400,75.27999877929686,18.690000534057614,0.44999998807907104,26.729999542236328,107.80999755859376,,52,OLB,PDL3,rec,24.69999999999891,9.799999999999272
2017,472,1895,29329,2017-10-08 21:22:21.500,96,28.809999465942386,0.4300000071525574,328.9100036621094,46.349998474121094,,31,CB,VR,rec,24.799999999999272,9.899999999999636
2017,472,1895,29329,2017-10-08 21:22:21.500,96,28.809999465942386,0.4300000071525574,328.9100036621094,46.349998474121094,,23,CB,VR,rec,24.799999999999272,9.899999999999636
2017,472,1895,29329,2017-10-08 21:22:21.500,96,28.809999465942386,0.4300000071525574,328.9100036621094,46.349998474121094,,27,CB,VR,rec,24.799999999999272,9.899999999999636
2017,472,1895,32472,2017-10-08 21:22:21.500,82.98999786376955,21.63999938964844,0.6399999856948853,32.06999969482421,117.36000061035156,,38,FB,PDR2,rec,24.799999999999272,9.899999999999636
2017,472,1895,31950,2017-10-08 21:22:21.500,81.55999755859375,22.229999542236328,0.6399999856948853,318.6700134277344,105.29000091552734,,58,OLB,PDR1,rec,24.799999999999272,9.899999999999636
2017,472,1895,31950,2017-10-08 21:22:21.500,81.55999755859375,22.229999542236328,0.6399999856948853,318.6700134277344,105.29000091552734,,57,OLB,PDR1,rec,24.799999999999272,9.899999999999636
2017,472,1895,32211,2017-10-08 21:22:21.500,95.91999816894531,6.059999942779541,0.2800000011920929,125.37999725341795,229.7400054931641,,16,WR,PR,rec,24.799999999999272,9.899999999999636
2017,472,1895,30161,2017-10-08 21:22:21.500,89.16999816894531,8.90999984741211,0.5299999713897705,2.1600000858306885,96.029998779296875,,30,SS,PLL,rec,24.799999999999272,9.899999999999636
2017,472,1895,28836,2017-10-08 21:22:21.500,91.37000274658205,18.6200008392334,0.4600000083446503,18.989999771118164,101.30999755859376,,57,MLB,PDL2,rec,24.799999999999272,9.899999999999636
2017,472,1895,29119,2017-10-08 21:22:18.000,58.56000137329102,27.43000030517578,0.6000000238418579,25.01000022888184,112.54000091552734,,89,TE,PLG,punt,21.299999999999272,6.399999999999636
2017,472,1895,29119,2017-10-08 21:22:18.000,58.56000137329102,27.43000030517578,0.6000000238418579,25.01000022888184,112.54000091552734,,86,TE,PLG,punt,21.299999999999272,6.399999999999636
2017,472,1895,28872,2017-10-08 21:22:18.000,39.290000915527344,22.350000381469727,0.019999999552965164,2.5,260.10000610351557,,6,P,P,punt,21.299999999999272,6.399999999999636
2017,472,1895,33945,2017-10-08 21:22:18.000,67.87999725341797,15.420000076293945,0.8600000143051147,298.9700012207031,85.27999877929686,,50,OLB,PRT,punt,21.299999999999272,6.399999999999636
2017,472,1895,32786,2017-10-08 21:22:18.000,53.06000137329102,13.899999618530273,0.8199999928474426,10.449999809265137,102.33000183105469,,25,FS,PRW,punt,21.299999999999272,6.399999999999636
2017,472,1895,32786,2017-10-08 21:22:18.000,53.06000137329102,13.899999618530273,0.8199999928474426,10.449999809265137,102.33000183105469,,41,FS,PRW,punt,21.299999999999272,6.399999999999636
2017,472,1895,32786,2017-10-08 21:22:18.000,53.06000137329102,13.899999618530273,0.8199999928474426,10.449999809265137,102.33000183105469,,41d,FS,PRW,punt,21.299999999999272,6.399999999999636
2017,472,1895,33943,2017-10-08 21:22:18.000,76.06999969482422,33.5,0.9900000095367432,21.020000457763672,112.91000366210936,,83,WR,GL,punt,21.299999999999272,6.399999999999636
2017,472,1895,32248,2017-10-08 21:22:18.000,63.959999084472656,12.050000190734865,0.8700000047683715,8.65999984741211,106.87999725341795,,54,ILB,PRG,punt,21.299999999999272,6.399999999999636
2017,472,1895,32793,2017-10-08 21:22:18.000,74.23999786376955,2.440000057220459,0.800000011920929,350.3800048828125,82.51000213623048,,24,SS,GR,punt,21.299999999999272,6.399999999999636
2017,472,1895,32793,2017-10-08 21:22:18.000,74.23999786376955,2.440000057220459,0.800000011920929,350.3800048828125,82.51000213623048,,29,SS,GR,punt,21.299999999999272,6.399999999999636
2017,472,1895,28394,2017-10-08 21:22:18.100,47.599998474121094,20.43000030517578,0.5799999833106994,5.800000190734863,99.529998779296875,,44,LS,PLS,punt,21.399999999999636,6.5
2017,472,1895,32677,2017-10-08 21:22:18.100,63.29999923706055,23.360000610351566,0.8600000143051147,5.53000020980835,102.80999755859376,,58,ILB,PLT,punt,21.399999999999636,6.5
